Date mutation,Valeur fonciere,Code postal,Commune,Type local,Surface reelle bati,prix_m2
19/01/2024,1700000.0,01560,SAINT-TRIVIER-DE-COURTES,Maison,184.0,9239.130434782608
06/02/2024,150000.0,01350,ANGLEFORT,Maison,50.0,3000.0
25/01/2024,77000.0,01250,HAUTECOURT-ROMANECHE,Maison,135.0,570.3703703703703
05/02/2024,2550000.0,01300,MAGNIEU,Maison,150.0,17000.0
22/01/2024,1548400.0,01000,SAINT-DENIS-LES-BOURG,Maison,81.0,19116.04938271605
24/01/2024,660960.0,01480,CHALEINS,Maison,140.0,4721.142857142857
24/01/2024,660960.0,01480,CHALEINS,Maison,140.0,4721.142857142857
29/02/2024,101230.0,01560,CURCIAT-DONGALON,Maison,127.0,797.0866141732283
29/02/2024,300000.0,01130,NANTUA,Appartement,43.0,6976.7441860465115
14/03/2024,1500000.0,01560,CORMOZ,Maison,76.0,19736.842105263157
29/03/2024,600000.0,01330,VILLARS-LES-DOMBES,Maison,123.0,4878.048780487805
04/04/2024,1450000.0,01510,TALISSIEU,Appartement,130.0,11153.846153846154
04/04/2024,1450000.0,01510,TALISSIEU,Maison,100.0,14500.0
04/04/2024,1450000.0,01510,TALISSIEU,Maison,100.0,14500.0
04/04/2024,1450000.0,01510,TALISSIEU,Maison,100.0,14500.0
04/04/2024,1450000.0,01510,TALISSIEU,Appartement,120.0,12083.333333333334
04/04/2024,1450000.0,01510,TALISSIEU,Maison,100.0,14500.0
16/04/2024,1000000.0,01250,HAUTECOURT-ROMANECHE,Maison,59.0,16949.15254237288
03/05/2024,150000.0,01230,SAINT-RAMBERT-EN-BUGEY,Appartement,94.0,1595.7446808510638
03/05/2024,500000.0,01230,TENAY,Maison,60.0,8333.333333333334
24/05/2024,100000.0,01150,LAGNIEU,Maison,25.0,4000.0
28/05/2024,78800.0,01240,LA CHAPELLE DU CHATELARD,Maison,96.0,820.8333333333334
31/05/2024,200000.0,01360,LOYETTES,Maison,120.0,1666.6666666666667
14/06/2024,626300.0,01560,LESCHEROUX,Maison,67.0,9347.76119402985
18/06/2024,2000000.0,01560,CURCIAT-DONGALON,Maison,122.0,16393.44262295082
29/05/2024,1500000.0,01000,BOURG-EN-BRESSE,Appartement,104.0,14423.076923076924
26/06/2024,50000.0,01310,POLLIAT,Maison,64.0,781.25
09/07/2024,144000.0,01340,SAINT-DIDIER-D AUSSIAT,Maison,157.0,917.1974522292994
23/07/2024,500000.0,01140,THOISSEY,Appartement,117.0,4273.504273504273
25/07/2024,100000.0,01170,GEX,Maison,180.0,555.5555555555555
09/09/2024,95000.0,01160,PONT-D AIN,Maison,24.0,3958.3333333333335
18/09/2024,919620.0,01500,AMBERIEU-EN-BUGEY,Maison,94.0,9783.191489361701
26/01/2024,766700.0,01160,SAINT-MARTIN-DU-MONT,Maison,222.0,3453.6036036036035
05/11/2024,300000.0,01280,PREVESSIN-MOENS,Appartement,93.0,3225.8064516129034
13/11/2024,800000.0,01250,JOURNANS,Maison,57.0,14035.087719298246
14/11/2024,700000.0,01150,SAULT-BRENAZ,Maison,64.0,10937.5
05/12/2024,100000.0,01000,BOURG-EN-BRESSE,Appartement,90.0,1111.111111111111
05/12/2024,100000.0,01000,BOURG-EN-BRESSE,Appartement,78.0,1282.051282051282
23/12/2024,700000.0,01110,PLATEAU D'HAUTEVILLE,Maison,62.0,11290.322580645161
23/12/2024,700000.0,01110,PLATEAU D'HAUTEVILLE,Appartement,53.0,13207.547169811322
23/12/2024,700000.0,01110,PLATEAU D'HAUTEVILLE,Appartement,36.0,19444.444444444445
30/12/2024,440000.0,01210,FERNEY-VOLTAIRE,Appartement,96.0,4583.333333333333
24/12/2024,1239500.0,01120,PIZAY,Maison,102.0,12151.960784313726
20/01/2024,50000.0,01480,JASSANS-RIOTTIER,Maison,85.0,588.2352941176471
19/11/2024,510000.0,01560,CURCIAT-DONGALON,Maison,77.0,6623.376623376624
12/01/2024,1400000.0,02140,HARY,Maison,140.0,10000.0
12/01/2024,1400000.0,02140,HARY,Maison,140.0,10000.0
05/01/2024,1600000.0,02550,ORIGNY-EN-THIERACHE,Maison,182.0,8791.208791208792
29/01/2024,2000000.0,02250,MARCY SOUS MARLE,Maison,126.0,15873.015873015873
10/01/2024,200000.0,02400,CHATEAU THIERRY,Appartement,73.0,2739.72602739726
10/01/2024,200000.0,02400,CHATEAU THIERRY,Appartement,31.0,6451.612903225807
25/01/2024,1300000.0,02270,MORTIERS,Maison,82.0,15853.658536585366
25/01/2024,1150000.0,02140,ROGNY,Maison,84.0,13690.47619047619
31/01/2024,1130000.0,02000,LAON,Maison,60.0,18833.333333333332
07/02/2024,4000000.0,02100,LESDINS,Maison,280.0,14285.714285714286
09/02/2024,100000.0,02490,VERMAND,Maison,87.0,1149.4252873563219
17/02/2024,3750000.0,02130,BEUVARDES,Maison,207.0,18115.942028985508
17/02/2024,3750000.0,02130,BEUVARDES,Maison,207.0,18115.942028985508
19/02/2024,1031250.0,02120,GUISE,Maison,53.0,19457.54716981132
19/02/2024,875000.0,02110,BOHAIN-EN-VERMANDOIS,Maison,93.0,9408.602150537634
19/02/2024,1000000.0,02850,BARZY SUR MARNE,Maison,65.0,15384.615384615385
17/02/2024,2000000.0,02250,MARLE,Maison,110.0,18181.81818181818
24/02/2024,750000.0,02140,SAINT PIERRE LES FRANQUEVILLE,Maison,135.0,5555.555555555556
24/02/2024,750000.0,02140,SAINT PIERRE LES FRANQUEVILLE,Maison,135.0,5555.555555555556
14/02/2024,700000.0,02120,GUISE,Maison,90.0,7777.777777777777
22/02/2024,1500000.0,02630,WASSIGNY,Appartement,80.0,18750.0
12/03/2024,700000.0,02110,BOHAIN-EN-VERMANDOIS,Maison,67.0,10447.76119402985
05/03/2024,550000.0,02490,VERMAND,Maison,32.0,17187.5
23/02/2024,1000000.0,02200,BELLEU,Maison,80.0,12500.0
21/03/2024,1818668.0,02790,SERAUCOURT LE GRAND,Maison,100.0,18186.68
21/03/2024,1000000.0,02120,LESQUIELLES SAINT GERMAIN,Maison,56.0,17857.14285714286
03/04/2024,500000.0,02700,TERGNIER,Maison,128.0,3906.25
10/04/2024,1235000.0,02420,MAGNY LA FOSSE,Maison,200.0,6175.0
12/04/2024,1000000.0,02270,MONCEAU LE NEUF FAUCOUZY,Maison,144.0,6944.444444444444
02/04/2024,1000000.0,02120,LESQUIELLES SAINT GERMAIN,Maison,62.0,16129.032258064517
08/04/2024,2100000.0,02120,MONCEAU SUR OISE,Maison,135.0,15555.555555555555
08/04/2024,800000.0,02570,ESSISES,Maison,94.0,8510.63829787234
19/04/2024,1200000.0,02340,MONTCORNET,Maison,85.0,14117.64705882353
19/04/2024,1500000.0,02400,EPAUX BEZU,Maison,90.0,16666.666666666668
28/05/2024,1100000.0,02120,MACQUIGNY,Maison,62.0,17741.935483870966
21/05/2024,1500000.0,02820,ST ERME OUTRE ET RAMECOURT,Maison,115.0,13043.478260869566
03/06/2024,1500000.0,02310,BEZU LE GUERY,Maison,80.0,18750.0
24/05/2024,1000000.0,02500,HIRSON,Maison,108.0,9259.25925925926
30/04/2024,1900000.0,02500,HIRSON,Maison,110.0,17272.727272727272
10/06/2024,2500000.0,02800,LA FERE,Maison,174.0,14367.816091954022
01/07/2024,2410000.0,02480,JUSSY,Maison,123.0,19593.49593495935
03/07/2024,1200000.0,02700,TERGNIER,Maison,76.0,15789.473684210527
27/06/2024,940000.0,02600,LAVERSINE,Maison,109.0,8623.853211009175
28/06/2024,45000.0,02360,CHERY LES ROZOY,Maison,85.0,529.4117647058823
01/07/2024,700000.0,02310,PAVANT,Maison,101.0,6930.693069306931
03/07/2024,1200000.0,02500,HIRSON,Maison,93.0,12903.225806451614
19/07/2024,1900000.0,02140,VERVINS,Maison,127.0,14960.629921259842
10/07/2024,100000.0,02590,ETREILLERS,Maison,44.0,2272.7272727272725
22/07/2024,1100000.0,02580,ETREAUPONT,Maison,97.0,11340.20618556701
06/08/2024,800000.0,02140,VERVINS,Maison,55.0,14545.454545454546
19/08/2024,60000.0,02290,SAINT CHRISTOPHE A BERRY,Maison,117.0,512.8205128205128
28/08/2024,1400000.0,02350,VESLES ET CAUMONT,Maison,73.0,19178.08219178082
07/08/2024,800000.0,02120,MARLY GOMONT,Maison,73.0,10958.90410958904
07/08/2024,800000.0,02120,MARLY GOMONT,Maison,73.0,10958.90410958904
08/08/2024,600000.0,02260,GERGNY,Maison,140.0,4285.714285714285
29/08/2024,1600000.0,02250,MARLE,Appartement,98.0,16326.530612244898
02/09/2024,2000000.0,02420,ESTREES,Maison,120.0,16666.666666666668
11/09/2024,500000.0,02500,HIRSON,Maison,60.0,8333.333333333334
11/09/2024,500000.0,02500,HIRSON,Maison,60.0,8333.333333333334
27/08/2024,466400.0,02260,LA CAPELLE,Maison,90.0,5182.222222222223
23/09/2024,2030000.0,02340,AGNICOURT ET SECHELLES,Maison,140.0,14500.0
30/08/2024,500000.0,02100,SAINT QUENTIN,Appartement,60.0,8333.333333333334
19/09/2024,2950000.0,02200,VILLENEUVE ST GERMAIN,Maison,183.0,16120.218579234972
24/09/2024,667800.0,02830,SAINT MICHEL,Maison,100.0,6678.0
20/09/2024,1400000.0,02500,HIRSON,Maison,73.0,19178.08219178082
27/09/2024,900000.0,02500,HIRSON,Maison,80.0,11250.0
26/09/2024,900000.0,02260,LA CAPELLE,Maison,79.0,11392.405063291139
27/09/2024,1100000.0,02110,PREMONT,Maison,77.0,14285.714285714286
10/10/2024,500000.0,02340,DIZY LE GROS,Maison,45.0,11111.111111111111
15/10/2024,1300000.0,02210,OULCHY-LE-CHATEAU,Maison,80.0,16250.0
14/10/2024,2400000.0,02540,VIELS MAISONS,Maison,158.0,15189.87341772152
29/10/2024,700000.0,02700,TERGNIER,Maison,60.0,11666.666666666666
04/10/2024,1500000.0,02360,BRUNEHAMEL,Maison,79.0,18987.3417721519
16/10/2024,1800000.0,02630,WASSIGNY,Maison,91.0,19780.21978021978
25/10/2024,500000.0,02700,TERGNIER,Maison,68.0,7352.941176470588
25/10/2024,500000.0,02700,TERGNIER,Maison,98.0,5102.040816326531
07/11/2024,330000.0,02270,LA FERTE-CHEVRESIS,Maison,34.0,9705.882352941177
05/11/2024,2000000.0,02340,VIGNEUX HOCQUET,Maison,157.0,12738.853503184713
28/11/2024,1000000.0,02450,OISY,Maison,139.0,7194.244604316546
13/12/2024,1000000.0,02700,TERGNIER,Maison,80.0,12500.0
11/12/2024,2000000.0,02240,VILLERS LE SEC,Maison,220.0,9090.90909090909
11/12/2024,2000000.0,02240,VILLERS LE SEC,Maison,177.0,11299.435028248588
22/11/2024,2000000.0,02140,PLOMION,Maison,140.0,14285.714285714286
20/12/2024,1500000.0,02300,ABBECOURT,Maison,80.0,18750.0
18/12/2024,600000.0,02110,BOHAIN-EN-VERMANDOIS,Maison,36.0,16666.666666666668
11/12/2024,440000.0,02360,ROZOY SUR SERRE,Maison,60.0,7333.333333333333
16/12/2024,4500000.0,02360,ROZOY SUR SERRE,Maison,230.0,19565.217391304348
27/12/2024,600000.0,02110,BOHAIN-EN-VERMANDOIS,Maison,68.0,8823.529411764706
27/12/2024,144000.0,02630,WASSIGNY,Maison,141.0,1021.2765957446809
19/01/2024,800000.0,03370,MESPLES,Maison,90.0,8888.888888888889
15/01/2024,350000.0,03370,SAINT-PALAIS,Maison,80.0,4375.0
15/01/2024,350000.0,03370,SAINT-PALAIS,Maison,50.0,7000.0
02/01/2024,250000.0,03600,COMMENTRY,Maison,28.0,8928.57142857143
26/01/2024,1800000.0,03370,MESPLES,Maison,160.0,11250.0
25/01/2024,379000.0,03800,JENZAT,Maison,127.0,2984.251968503937
19/01/2024,625000.0,42620,SAINT-PIERRE-LAVAL,Maison,112.0,5580.357142857143
23/01/2024,800000.0,03150,SAINT-GERAND-LE-PUY,Maison,217.0,3686.6359447004606
24/01/2024,700000.0,03290,DOMPIERRE-SUR-BESBRE,Maison,80.0,8750.0
24/01/2024,700000.0,03290,DOMPIERRE-SUR-BESBRE,Appartement,65.0,10769.23076923077
12/02/2024,1000000.0,03130,LE DONJON,Appartement,75.0,13333.333333333334
12/02/2024,1000000.0,03130,LE DONJON,Appartement,81.0,12345.67901234568
19/01/2024,200000.0,03330,ECHASSIERES,Maison,33.0,6060.606060606061
19/01/2024,200000.0,03330,ECHASSIERES,Maison,33.0,6060.606060606061
22/01/2024,650000.0,03330,LOUROUX-DE-BOUBLE,Maison,51.0,12745.098039215687
09/02/2024,800000.0,03350,THENEUILLE,Maison,64.0,12500.0
19/02/2024,800000.0,03130,MONTAIGUET-EN-FOREZ,Maison,60.0,13333.333333333334
30/01/2024,1500000.0,03500,ST POURCAIN SUR SIOULE,Maison,87.0,17241.379310344826
16/02/2024,750000.0,03130,LE DONJON,Maison,40.0,18750.0
12/02/2024,1500000.0,03310,NERIS-LES-BAINS,Appartement,128.0,11718.75
15/02/2024,1500000.0,03270,SAINT-YORRE,Maison,95.0,15789.473684210527
15/02/2024,1500000.0,03270,SAINT-YORRE,Maison,95.0,15789.473684210527
15/02/2024,1500000.0,03270,SAINT-YORRE,Maison,95.0,15789.473684210527
12/02/2024,1480000.0,03420,LA PETITE-MARCHE,Maison,120.0,12333.333333333334
12/02/2024,1480000.0,03420,LA PETITE-MARCHE,Maison,120.0,12333.333333333334
21/02/2024,300000.0,03200,VICHY,Appartement,124.0,2419.3548387096776
29/02/2024,400000.0,03380,HURIEL,Maison,26.0,15384.615384615385
28/02/2024,1085000.0,03320,COULEUVRE,Maison,151.0,7185.430463576159
01/03/2024,150000.0,03260,SAINT-GERMAIN-DES-FOSSES,Maison,60.0,2500.0
01/03/2024,150000.0,03260,SAINT-GERMAIN-DES-FOSSES,Maison,60.0,2500.0
29/02/2024,660000.0,03360,VALIGNY,Maison,105.0,6285.714285714285
29/02/2024,660000.0,03360,VALIGNY,Maison,105.0,6285.714285714285
28/02/2024,1750000.0,03250,LE MAYET DE MONTAGNE,Maison,130.0,13461.538461538461
29/02/2024,1400000.0,03350,LE BRETHON,Maison,80.0,17500.0
29/02/2024,1400000.0,03350,LE BRETHON,Maison,80.0,17500.0
06/03/2024,510000.0,03440,BUXIERES-LES-MINES,Maison,48.0,10625.0
14/02/2024,914700.0,03410,SAINT-VICTOR,Maison,121.0,7559.504132231405
05/03/2024,2000000.0,03400,TOULON SUR ALLIER,Maison,120.0,16666.666666666668
05/03/2024,2000000.0,03400,TOULON SUR ALLIER,Maison,120.0,16666.666666666668
05/03/2024,2000000.0,03400,TOULON SUR ALLIER,Maison,120.0,16666.666666666668
05/03/2024,2000000.0,03400,TOULON SUR ALLIER,Maison,120.0,16666.666666666668
14/03/2024,1700000.0,03370,SAINT-DESIRE,Maison,100.0,17000.0
15/03/2024,900000.0,03250,CHATEL-MONTAGNE,Maison,82.0,10975.609756097561
19/03/2024,1500000.0,03130,LENAX,Maison,83.0,18072.289156626506
18/03/2024,1200000.0,03600,COMMENTRY,Maison,67.0,17910.44776119403
25/03/2024,800000.0,03450,LALIZOLLE,Maison,137.0,5839.41605839416
20/03/2024,256000.0,03170,MONTVICQ,Maison,18.0,14222.222222222223
24/04/2024,3000000.0,03100,LAVAULT-SAINTE-ANNE,Appartement,213.0,14084.507042253521
30/04/2024,1035000.0,03170,MONTVICQ,Maison,80.0,12937.5
06/05/2024,900000.0,03250,LA GUILLERMIE,Maison,80.0,11250.0
17/05/2024,1500000.0,03240,LE MONTET,Maison,116.0,12931.034482758621
13/05/2024,650000.0,03210,NOYANT-D ALLIER,Maison,48.0,13541.666666666666
27/05/2024,750000.0,03130,SAINT-DIDIER-EN-DONJON,Maison,45.0,16666.666666666668
23/05/2024,1500000.0,03130,LE DONJON,Appartement,81.0,18518.51851851852
07/05/2024,50000.0,03370,VIPLAIX,Maison,32.0,1562.5
28/05/2024,51500.0,03130,LE DONJON,Maison,50.0,1030.0
21/05/2024,650000.0,03160,YGRANDE,Maison,59.0,11016.949152542373
07/06/2024,1500000.0,03420,SAINT-MARCEL-EN-MARCILLAT,Maison,142.0,10563.38028169014
07/06/2024,1500000.0,03320,POUZY-MESANGY,Maison,130.0,11538.461538461539
04/06/2024,350000.0,03100,MONTLUCON,Appartement,43.0,8139.53488372093
30/05/2024,1100000.0,03800,GANNAT,Maison,60.0,18333.333333333332
30/05/2024,1000000.0,03630,DESERTINES,Maison,56.0,17857.14285714286
28/05/2024,1000000.0,03170,DOYET,Maison,53.0,18867.924528301886
03/06/2024,600000.0,03140,ETROUSSAT,Maison,35.0,17142.85714285714
19/06/2024,450000.0,03300,LA CHAPELLE,Maison,50.0,9000.0
30/05/2024,700000.0,03160,YGRANDE,Maison,70.0,10000.0
21/05/2024,800000.0,03200,ABREST,Maison,57.0,14035.087719298246
07/06/2024,300000.0,03270,BUSSET,Maison,20.0,15000.0
07/06/2024,300000.0,03270,BUSSET,Maison,20.0,15000.0
10/06/2024,1000000.0,03100,MONTLUCON,Appartement,52.0,19230.76923076923
24/06/2024,900000.0,03130,MONTCOMBROUX-LES-MINES,Maison,65.0,13846.153846153846
10/06/2024,2500000.0,03140,SAINT-GERMAIN-DE-SALLES,Maison,150.0,16666.666666666668
26/06/2024,300000.0,03240,TREBAN,Maison,66.0,4545.454545454545
27/06/2024,500000.0,03130,MONTCOMBROUX-LES-MINES,Maison,27.0,18518.51851851852
28/06/2024,1500000.0,03320,COULEUVRE,Maison,92.0,16304.347826086956
28/06/2024,1500000.0,03320,COULEUVRE,Maison,105.0,14285.714285714286
25/06/2024,1250000.0,03100,MONTLUCON,Appartement,64.0,19531.25
04/07/2024,2300000.0,03120,LAPALISSE,Maison,135.0,17037.037037037036
15/06/2024,900000.0,03370,SAINT-SAUVIER,Maison,52.0,17307.69230769231
30/07/2024,800000.0,03100,MONTLUCON,Maison,51.0,15686.274509803921
06/08/2024,1300000.0,03420,MARCILLAT-EN-COMBRAILLE,Maison,71.0,18309.859154929578
15/03/2024,1600000.0,03170,CHAMBLET,Maison,90.0,17777.777777777777
15/03/2024,1600000.0,03170,CHAMBLET,Maison,90.0,17777.777777777777
15/03/2024,1600000.0,03170,CHAMBLET,Maison,90.0,17777.777777777777
30/07/2024,500000.0,03230,GARNAT-SUR-ENGIEVRE,Maison,75.0,6666.666666666667
30/07/2024,500000.0,03230,GARNAT-SUR-ENGIEVRE,Maison,75.0,6666.666666666667
09/08/2024,750000.0,03260,BILLY,Maison,48.0,15625.0
09/09/2024,125000.0,03350,LE BRETHON,Maison,48.0,2604.1666666666665
09/09/2024,125000.0,03350,LE BRETHON,Maison,48.0,2604.1666666666665
19/08/2024,500000.0,03300,CREUZIER-LE-NEUF,Maison,48.0,10416.666666666666
